Name,Symbol,CIK,Year,Sentiment
Waste Management Inc.,WM,823768,2009,0.052793881933103484
Welltower Inc.,WELL,766704,2018,0.04461006512593812
Welltower Inc.,WELL,766704,2017,0.050061120761757706
Welltower Inc.,WELL,766704,2016,0.045357000455684644
Welltower Inc.,WELL,766704,2015,0.053322534504153744
Welltower Inc.,WELL,766704,2014,0.04770142431972787
Welltower Inc.,WELL,766704,2013,0.03830426356589144
Welltower Inc.,WELL,766704,2012,0.0410010477295166
Welltower Inc.,WELL,766704,2011,0.04921258108758106
Welltower Inc.,WELL,766704,2010,0.050210425774941884
Welltower Inc.,WELL,766704,2009,0.0464591976310726
Illumina Inc,ILMN,1110803,2018,0.04987311836263348
Illumina Inc,ILMN,1110803,2017,0.04488667677389977
Illumina Inc,ILMN,1110803,2016,0.04964155453710715
Illumina Inc,ILMN,1110803,2015,0.05329414790124115
Illumina Inc,ILMN,1110803,2014,0.056197788477816465
Illumina Inc,ILMN,1110803,2013,0.05748814368159149
Illumina Inc,ILMN,1110803,2012,0.058025549883348106
Illumina Inc,ILMN,1110803,2011,0.058985376976591106
Illumina Inc,ILMN,1110803,2010,0.06516494626640881
Illumina Inc,ILMN,1110803,2009,0.07478821669840438
CDW,CDW,1402057,2018,0.04240583909070642
CDW,CDW,1402057,2017,0.04259445404956235
CDW,CDW,1402057,2016,0.034569399547565424
CDW,CDW,1402057,2015,0.03221665999199033
CDW,CDW,1402057,2014,0.04117365181524468
CDW,CDW,1402057,2013,0.05392484869757598
CDW,CDW,1402057,2012,0.05626593465161304
CDW,CDW,1402057,2011,0.04701151248066414
CDW,CDW,1402057,2010,0.0
CDW,CDW,1402057,2009,0.0
Cintas Corporation,CTAS,723254,2018,0.0
Cintas Corporation,CTAS,723254,2017,0.0
Cintas Corporation,CTAS,723254,2016,0.0
Cintas Corporation,CTAS,723254,2015,0.0
Cintas Corporation,CTAS,723254,2014,0.0
Cintas Corporation,CTAS,723254,2013,0.0
Cintas Corporation,CTAS,723254,2012,0.0
Cintas Corporation,CTAS,723254,2011,0.0
Cintas Corporation,CTAS,723254,2010,0.0
Cintas Corporation,CTAS,723254,2009,0.0
TJX Companies Inc.,TJX,109198,2018,0.0
TJX Companies Inc.,TJX,109198,2017,0.0697793731474287
TJX Companies Inc.,TJX,109198,2016,0.0034450549450549405
TJX Companies Inc.,TJX,109198,2015,0.08158935429270357
TJX Companies Inc.,TJX,109198,2014,0.017541717541717544
TJX Companies Inc.,TJX,109198,2013,0.0
TJX Companies Inc.,TJX,109198,2012,0.06708760595252154
TJX Companies Inc.,TJX,109198,2011,0.060649783549783544
TJX Companies Inc.,TJX,109198,2010,0.06451011839566055
TJX Companies Inc.,TJX,109198,2009,0.07157164619800489
Leidos Holdings,LDOS,1336920,2018,0.05312086275375108
Leidos Holdings,LDOS,1336920,2017,0.052565360118230195
Leidos Holdings,LDOS,1336920,2016,0.0
Leidos Holdings,LDOS,1336920,2015,0.04970726284584978
Leidos Holdings,LDOS,1336920,2014,0.04760093736908256
Leidos Holdings,LDOS,1336920,2013,0.044244209774512815
Leidos Holdings,LDOS,1336920,2012,0.04752867479119084
Leidos Holdings,LDOS,1336920,2011,0.054916724991575315
Leidos Holdings,LDOS,1336920,2010,0.0
Leidos Holdings,LDOS,1336920,2009,0.05975183480978186
Fidelity National Information Services,FIS,1136893,2018,0.041376264483885546
Fidelity National Information Services,FIS,1136893,2017,0.037364859386191336
Fidelity National Information Services,FIS,1136893,2016,0.038941381306650855
Fidelity National Information Services,FIS,1136893,2015,0.03920219687448422
Fidelity National Information Services,FIS,1136893,2014,0.040419642857142814
Fidelity National Information Services,FIS,1136893,2013,0.04325947331519395
Fidelity National Information Services,FIS,1136893,2012,0.04837345617858799
Fidelity National Information Services,FIS,1136893,2011,0.04839227319443142
Fidelity National Information Services,FIS,1136893,2010,0.05255639353172984
Fidelity National Information Services,FIS,1136893,2009,0.04879858301989445
CMS Energy,CMS,811156,2018,0.017615168659723113
CMS Energy,CMS,811156,2017,0.024895059116036684
CMS Energy,CMS,811156,2016,0.022377806042754474
CMS Energy,CMS,811156,2015,0.031004491654780655
CMS Energy,CMS,811156,2014,0.04080687428513514
CMS Energy,CMS,811156,2013,0.04830132470591835
CMS Energy,CMS,811156,2012,0.04477038623315219
CMS Energy,CMS,811156,2011,0.04394119379540544
CMS Energy,CMS,811156,2010,0.03747512955025267
CMS Energy,CMS,811156,2009,0.04437141982596525
Keysight Technologies,KEYS,1601046,2018,0.0
Keysight Technologies,KEYS,1601046,2017,0.0
Keysight Technologies,KEYS,1601046,2016,0.0
Keysight Technologies,KEYS,1601046,2015,0.0
Keysight Technologies,KEYS,1601046,2014,0.0
Keysight Technologies,KEYS,1601046,2013,0.0
Keysight Technologies,KEYS,1601046,2012,0.0
Keysight Technologies,KEYS,1601046,2011,0.0
Keysight Technologies,KEYS,1601046,2010,0.0
Keysight Technologies,KEYS,1601046,2009,0.0
Diamondback Energy,FANG,1539838,2018,0.0
Diamondback Energy,FANG,1539838,2017,0.0
Diamondback Energy,FANG,1539838,2016,0.0
Diamondback Energy,FANG,1539838,2015,0.0
Diamondback Energy,FANG,1539838,2014,0.0
Diamondback Energy,FANG,1539838,2013,0.05371237371088199
Diamondback Energy,FANG,1539838,2012,0.0
Diamondback Energy,FANG,1539838,2011,0.0
Diamondback Energy,FANG,1539838,2010,0.0
Diamondback Energy,FANG,1539838,2009,0.0
McDonald's Corp.,MCD,63908,2018,0.0
McDonald's Corp.,MCD,63908,2017,0.07096528917192729
McDonald's Corp.,MCD,63908,2016,0.06858441083770031
McDonald's Corp.,MCD,63908,2015,0.0768434262366847
McDonald's Corp.,MCD,63908,2014,0.11053761122026806
McDonald's Corp.,MCD,63908,2013,0.11538054503921664
McDonald's Corp.,MCD,63908,2012,0.1018206113614277
McDonald's Corp.,MCD,63908,2011,0.12417858092200197
McDonald's Corp.,MCD,63908,2010,0.12554223184223184
McDonald's Corp.,MCD,63908,2009,0.11716764879760469
Unum Group,UNM,5513,2018,0.05981086751218529
Unum Group,UNM,5513,2017,0.06029603680919476
Unum Group,UNM,5513,2016,0.058824366110080475
Unum Group,UNM,5513,2015,0.061377407422299135
Unum Group,UNM,5513,2014,0.061078097314978944
Unum Group,UNM,5513,2013,0.06254869220415436
Unum Group,UNM,5513,2012,0.0490068979841707
Unum Group,UNM,5513,2011,0.04922408500590315
Unum Group,UNM,5513,2010,0.05019394966035281
Unum Group,UNM,5513,2009,0.0419242201097871
United Health Group Inc.,UNH,731766,2018,0.03399766739129979
United Health Group Inc.,UNH,731766,2017,0.037902837902837876
United Health Group Inc.,UNH,731766,2016,0.038098626646314485
United Health Group Inc.,UNH,731766,2015,0.03780261248481586
United Health Group Inc.,UNH,731766,2014,0.033993780233617626
United Health Group Inc.,UNH,731766,2013,0.0
United Health Group Inc.,UNH,731766,2012,0.0
United Health Group Inc.,UNH,731766,2011,0.032744254528292084
United Health Group Inc.,UNH,731766,2010,0.040117458207037715
United Health Group Inc.,UNH,731766,2009,0.03848278155217656
Henry Schein,HSIC,1000228,2018,0.05010621348911315
Henry Schein,HSIC,1000228,2017,0.04797523554876493
Henry Schein,HSIC,1000228,2016,0.047133537758537736
Henry Schein,HSIC,1000228,2015,0.046484516827258744
Henry Schein,HSIC,1000228,2014,0.046727878479215355
Henry Schein,HSIC,1000228,2013,0.045897188076332446
Henry Schein,HSIC,1000228,2012,0.05031431334622822
Henry Schein,HSIC,1000228,2011,0.05419024720032276
Henry Schein,HSIC,1000228,2010,0.05719881026003472
Henry Schein,HSIC,1000228,2009,0.05017965981138781
Regency Centers Corporation,REG,910606,2018,0.06134284727783398
Regency Centers Corporation,REG,910606,2017,0.05585143019925635
Regency Centers Corporation,REG,910606,2016,0.05646645972656513
Regency Centers Corporation,REG,910606,2015,0.054054834054833995
Regency Centers Corporation,REG,910606,2014,0.05117313485734532
Regency Centers Corporation,REG,910606,2013,0.06012660430611967
Regency Centers Corporation,REG,910606,2012,0.060000518578643525
Regency Centers Corporation,REG,910606,2011,0.05405008892915841
Regency Centers Corporation,REG,910606,2010,0.05613392820967616
Regency Centers Corporation,REG,910606,2009,0.049898217528339395
Chevron Corp.,CVX,93410,2018,0.022217117533323064
Chevron Corp.,CVX,93410,2017,0.017198092364067465
Chevron Corp.,CVX,93410,2016,-0.003342352092352088
Chevron Corp.,CVX,93410,2015,0.0046709956709956755
Chevron Corp.,CVX,93410,2014,0.008218923933209651
Chevron Corp.,CVX,93410,2013,0.008218923933209651
Chevron Corp.,CVX,93410,2012,0.008460656990068758
Chevron Corp.,CVX,93410,2011,0.009800716524854465
Chevron Corp.,CVX,93410,2010,0.009158098845598848
Chevron Corp.,CVX,93410,2009,-0.01848221223221223
NextEra Energy,NEE,753308,2018,0.026038032816122676
NextEra Energy,NEE,753308,2017,0.027271458481491515
NextEra Energy,NEE,753308,2016,0.030932295732500614
NextEra Energy,NEE,753308,2015,0.02103292464219613
NextEra Energy,NEE,753308,2014,0.0211825157972418
NextEra Energy,NEE,753308,2013,0.019075435344092048
NextEra Energy,NEE,753308,2012,0.020793968026211515
NextEra Energy,NEE,753308,2011,0.02136211631882628
NextEra Energy,NEE,753308,2010,0.0
NextEra Energy,NEE,753308,2009,0.0
Qorvo,QRVO,1604778,2018,0.0
Qorvo,QRVO,1604778,2017,0.0
Qorvo,QRVO,1604778,2016,0.0
Qorvo,QRVO,1604778,2015,0.0
Qorvo,QRVO,1604778,2014,0.0
Qorvo,QRVO,1604778,2013,0.0
Qorvo,QRVO,1604778,2012,0.0
Qorvo,QRVO,1604778,2011,0.0
Qorvo,QRVO,1604778,2010,0.0
Qorvo,QRVO,1604778,2009,0.0
Live Nation Entertainment,LYV,1335258,2018,0.05636108021812446
Live Nation Entertainment,LYV,1335258,2017,0.054067081773803274
Live Nation Entertainment,LYV,1335258,2016,0.053863383838383856
Live Nation Entertainment,LYV,1335258,2015,0.055172907647907665
Live Nation Entertainment,LYV,1335258,2014,0.051426257154365045
Live Nation Entertainment,LYV,1335258,2013,0.04754871751220077
Live Nation Entertainment,LYV,1335258,2012,0.04908382879256677
Live Nation Entertainment,LYV,1335258,2011,0.05131385845897768
Live Nation Entertainment,LYV,1335258,2010,0.04703888534446406
Live Nation Entertainment,LYV,1335258,2009,0.03811992014688555
Intuitive Surgical Inc.,ISRG,1035267,2018,0.044796616057417304
Intuitive Surgical Inc.,ISRG,1035267,2017,0.04595870672841116
Intuitive Surgical Inc.,ISRG,1035267,2016,0.04445200934331366
Intuitive Surgical Inc.,ISRG,1035267,2015,0.05398369654689877
Intuitive Surgical Inc.,ISRG,1035267,2014,0.05516985277897011
Intuitive Surgical Inc.,ISRG,1035267,2013,0.0598189515097997
Intuitive Surgical Inc.,ISRG,1035267,2012,0.058885523015957765
Intuitive Surgical Inc.,ISRG,1035267,2011,0.054303495143416064
Intuitive Surgical Inc.,ISRG,1035267,2010,0.05238442502461195
Intuitive Surgical Inc.,ISRG,1035267,2009,0.0489072137302226
F5 Networks,FFIV,1048695,2018,0.0
F5 Networks,FFIV,1048695,2017,0.0
F5 Networks,FFIV,1048695,2016,0.0
F5 Networks,FFIV,1048695,2015,0.0
F5 Networks,FFIV,1048695,2014,0.0
F5 Networks,FFIV,1048695,2013,0.0
F5 Networks,FFIV,1048695,2012,0.0
F5 Networks,FFIV,1048695,2011,0.0
F5 Networks,FFIV,1048695,2010,0.0
F5 Networks,FFIV,1048695,2009,0.0
"NVR, Inc.",NVR,906163,2018,0.05976979699001363
"NVR, Inc.",NVR,906163,2017,0.03308169032225636
"NVR, Inc.",NVR,906163,2016,0.01865886034769014
"NVR, Inc.",NVR,906163,2015,0.028560367788116478
"NVR, Inc.",NVR,906163,2014,0.06326818527925537
"NVR, Inc.",NVR,906163,2013,0.06523394549256617
"NVR, Inc.",NVR,906163,2012,0.06256405651086502
"NVR, Inc.",NVR,906163,2011,0.0652199745922213
"NVR, Inc.",NVR,906163,2010,0.07068737247308672
"NVR, Inc.",NVR,906163,2009,0.06391331536680374
Cardinal Health Inc.,CAH,721371,2018,0.0
Cardinal Health Inc.,CAH,721371,2017,0.0
Cardinal Health Inc.,CAH,721371,2016,0.0
Cardinal Health Inc.,CAH,721371,2015,0.0
Cardinal Health Inc.,CAH,721371,2014,0.0
Cardinal Health Inc.,CAH,721371,2013,0.0
Cardinal Health Inc.,CAH,721371,2012,0.0
Cardinal Health Inc.,CAH,721371,2011,0.0
Cardinal Health Inc.,CAH,721371,2010,0.0
Cardinal Health Inc.,CAH,721371,2009,0.0
Apartment Investment & Management,AIV,922864,2018,0.04489025400939861
Apartment Investment & Management,AIV,922864,2017,0.04559154651845329
Apartment Investment & Management,AIV,922864,2016,0.03963053790181447
Apartment Investment & Management,AIV,922864,2015,0.04688833715304303
Apartment Investment & Management,AIV,922864,2014,0.042320258917646084
Apartment Investment & Management,AIV,922864,2013,0.04208398168651624
Apartment Investment & Management,AIV,922864,2012,0.04445081860495393
Apartment Investment & Management,AIV,922864,2011,0.04354935964648193
Apartment Investment & Management,AIV,922864,2010,0.05261334759594621
Apartment Investment & Management,AIV,922864,2009,0.04991583936896434
Abbott Laboratories,ABT,1800,2018,-0.0625
Abbott Laboratories,ABT,1800,2017,-0.0625
Abbott Laboratories,ABT,1800,2016,-0.046875
Abbott Laboratories,ABT,1800,2015,-0.046875
Abbott Laboratories,ABT,1800,2014,-0.05357142857142857
Abbott Laboratories,ABT,1800,2013,-0.046875
Abbott Laboratories,ABT,1800,2012,-0.046875
Abbott Laboratories,ABT,1800,2011,-0.05357142857142857
Abbott Laboratories,ABT,1800,2010,0.0
Abbott Laboratories,ABT,1800,2009,0.0
Hewlett Packard Enterprise,HPE,1645590,2018,0.0
Hewlett Packard Enterprise,HPE,1645590,2017,0.0
Hewlett Packard Enterprise,HPE,1645590,2016,0.0
Hewlett Packard Enterprise,HPE,1645590,2015,0.0
Hewlett Packard Enterprise,HPE,1645590,2014,0.0
Hewlett Packard Enterprise,HPE,1645590,2013,0.0
Hewlett Packard Enterprise,HPE,1645590,2012,0.0
Hewlett Packard Enterprise,HPE,1645590,2011,0.0
Hewlett Packard Enterprise,HPE,1645590,2010,0.0
Hewlett Packard Enterprise,HPE,1645590,2009,0.0
Incyte,INCY,879169,2018,0.055664572151175436
Incyte,INCY,879169,2017,0.0588529995113625
Incyte,INCY,879169,2016,0.061021784251150867
Incyte,INCY,879169,2015,0.06706223924973927
Incyte,INCY,879169,2014,0.07126416775260708
Incyte,INCY,879169,2013,0.0689942706009923
Incyte,INCY,879169,2012,0.07392774501608222
Incyte,INCY,879169,2011,0.09901769744658631
Incyte,INCY,879169,2010,0.0993548426975908
Incyte,INCY,879169,2009,0.09235738849452649
Walgreens Boots Alliance,WBA,1618921,2018,0.0
Walgreens Boots Alliance,WBA,1618921,2017,0.0
Walgreens Boots Alliance,WBA,1618921,2016,0.0
Walgreens Boots Alliance,WBA,1618921,2015,0.0
Walgreens Boots Alliance,WBA,1618921,2014,0.0
Walgreens Boots Alliance,WBA,1618921,2013,0.0
Walgreens Boots Alliance,WBA,1618921,2012,0.0
Walgreens Boots Alliance,WBA,1618921,2011,0.0
Walgreens Boots Alliance,WBA,1618921,2010,0.0
Walgreens Boots Alliance,WBA,1618921,2009,0.0
Ross Stores,ROST,745732,2018,0.0
Ross Stores,ROST,745732,2017,0.05921479921479922
Ross Stores,ROST,745732,2016,0.05820844283060908
Ross Stores,ROST,745732,2015,0.09990143784786641
Ross Stores,ROST,745732,2014,0.0
Ross Stores,ROST,745732,2013,0.0
Ross Stores,ROST,745732,2012,0.11103896103896103
Ross Stores,ROST,745732,2011,0.10826569264069263
Ross Stores,ROST,745732,2010,0.11343501459780529
Ross Stores,ROST,745732,2009,0.10119684237331296
BorgWarner,BWA,908255,2018,0.043314111335980114
BorgWarner,BWA,908255,2017,0.041184763760357714
BorgWarner,BWA,908255,2016,0.04130326204753684
BorgWarner,BWA,908255,2015,0.040172582652949144
BorgWarner,BWA,908255,2014,0.043419972482472494
BorgWarner,BWA,908255,2013,0.04313676674202992
BorgWarner,BWA,908255,2012,0.04372879761083988
BorgWarner,BWA,908255,2011,0.05716637182262183
BorgWarner,BWA,908255,2010,0.05789278506259636
BorgWarner,BWA,908255,2009,0.05661308169541706
CVS Health,CVS,64803,2018,0.045982118524096234
CVS Health,CVS,64803,2017,0.042376840639035775
CVS Health,CVS,64803,2016,0.03814403645681674
CVS Health,CVS,64803,2015,0.04871303787287395
CVS Health,CVS,64803,2014,0.05072480228840653
CVS Health,CVS,64803,2013,0.05711874676160392
CVS Health,CVS,64803,2012,0.06308437159046917
CVS Health,CVS,64803,2011,0.054102870813397146
CVS Health,CVS,64803,2010,0.06990050609615828
CVS Health,CVS,64803,2009,0.06704941922763706
Robert Half International,RHI,315213,2018,0.059420383076043484
Robert Half International,RHI,315213,2017,0.058221378433242876
Robert Half International,RHI,315213,2016,0.06433972933972938
Robert Half International,RHI,315213,2015,0.05871410475912088
Robert Half International,RHI,315213,2014,0.052029321924181755
Robert Half International,RHI,315213,2013,0.0
Robert Half International,RHI,315213,2012,0.0
Robert Half International,RHI,315213,2011,0.0
Robert Half International,RHI,315213,2010,0.05316235898748214
Robert Half International,RHI,315213,2009,0.03840352650494161
Huntington Ingalls Industries,HII,1501585,2018,0.03693783649152343
Huntington Ingalls Industries,HII,1501585,2017,0.036348135849915204
Huntington Ingalls Industries,HII,1501585,2016,0.037727488352488354
Huntington Ingalls Industries,HII,1501585,2015,0.04014829269053138
Huntington Ingalls Industries,HII,1501585,2014,0.030343167761200558
Huntington Ingalls Industries,HII,1501585,2013,0.029969527426994345
Huntington Ingalls Industries,HII,1501585,2012,0.03364774086940589
Huntington Ingalls Industries,HII,1501585,2011,0.0
Huntington Ingalls Industries,HII,1501585,2010,0.0
Huntington Ingalls Industries,HII,1501585,2009,0.0
Bio-Rad Laboratories,BIO,12208,2018,0.0
Bio-Rad Laboratories,BIO,12208,2017,0.0
Bio-Rad Laboratories,BIO,12208,2016,0.047348878598878694
Bio-Rad Laboratories,BIO,12208,2015,0.04658053648956624
Bio-Rad Laboratories,BIO,12208,2014,0.04471448814973998
Bio-Rad Laboratories,BIO,12208,2013,0.03673359102954381
Bio-Rad Laboratories,BIO,12208,2012,0.058961060824697216
Bio-Rad Laboratories,BIO,12208,2011,0.06806284099125749
Bio-Rad Laboratories,BIO,12208,2010,0.07200267556517559
Bio-Rad Laboratories,BIO,12208,2009,0.07030385342357172
Sempra Energy,SRE,1032208,2018,0.030648311082471444
Sempra Energy,SRE,1032208,2017,0.04223220911010449
Sempra Energy,SRE,1032208,2016,0.03915222848430405
Sempra Energy,SRE,1032208,2015,0.038305406714497725
Sempra Energy,SRE,1032208,2014,0.02629761439550429
Sempra Energy,SRE,1032208,2013,0.019247316988142676
Sempra Energy,SRE,1032208,2012,0.021022428365285506
Sempra Energy,SRE,1032208,2011,0.010626475226243189
Sempra Energy,SRE,1032208,2010,0.006657579841542106
Sempra Energy,SRE,1032208,2009,0.003847048834942302
Vornado Realty Trust,VNO,899689,2018,0.0589179990379991
Vornado Realty Trust,VNO,899689,2017,0.05334882359374036
Vornado Realty Trust,VNO,899689,2016,0.05213365161237503
Vornado Realty Trust,VNO,899689,2015,0.0
Vornado Realty Trust,VNO,899689,2014,0.056918695283895995
Vornado Realty Trust,VNO,899689,2013,0.05768031052977294
Vornado Realty Trust,VNO,899689,2012,0.06134977507465921
Vornado Realty Trust,VNO,899689,2011,0.0610129644340171
Vornado Realty Trust,VNO,899689,2010,0.06762818181818188
Vornado Realty Trust,VNO,899689,2009,0.06230942300476591
Tyson Foods,TSN,100493,2018,0.0
Tyson Foods,TSN,100493,2017,0.0
Tyson Foods,TSN,100493,2016,0.0
Tyson Foods,TSN,100493,2015,0.0
Tyson Foods,TSN,100493,2014,0.0
Tyson Foods,TSN,100493,2013,0.0
Tyson Foods,TSN,100493,2012,0.0
Tyson Foods,TSN,100493,2011,0.0
Tyson Foods,TSN,100493,2010,0.0
Tyson Foods,TSN,100493,2009,0.0
Regeneron Pharmaceuticals,REGN,872589,2018,0.03366672907165873
Regeneron Pharmaceuticals,REGN,872589,2017,0.03732852364208299
Regeneron Pharmaceuticals,REGN,872589,2016,0.032152023293409646
Regeneron Pharmaceuticals,REGN,872589,2015,0.02971781850382094
Regeneron Pharmaceuticals,REGN,872589,2014,0.02901141919626218
Regeneron Pharmaceuticals,REGN,872589,2013,0.025859031574757455
Regeneron Pharmaceuticals,REGN,872589,2012,0.032888972138972246
Regeneron Pharmaceuticals,REGN,872589,2011,0.04080581398590884
Regeneron Pharmaceuticals,REGN,872589,2010,0.0515150743342906
Regeneron Pharmaceuticals,REGN,872589,2009,0.05598189234716616
Aptiv PLC,APTV,1521332,2018,0.07017638926729843
Aptiv PLC,APTV,1521332,2017,0.06672477686678877
Aptiv PLC,APTV,1521332,2016,0.06144020191368682
Aptiv PLC,APTV,1521332,2015,0.06161164937582466
Aptiv PLC,APTV,1521332,2014,0.05989573649729902
Aptiv PLC,APTV,1521332,2013,0.06018296542832354
Aptiv PLC,APTV,1521332,2012,0.04983507567844921
Aptiv PLC,APTV,1521332,2011,0.0
Aptiv PLC,APTV,1521332,2010,0.0
Aptiv PLC,APTV,1521332,2009,0.0
Jacobs Engineering Group,J,52988,2018,0.0
Jacobs Engineering Group,J,52988,2017,0.0
Jacobs Engineering Group,J,52988,2016,0.0
Jacobs Engineering Group,J,52988,2015,0.0
Jacobs Engineering Group,J,52988,2014,0.0
Jacobs Engineering Group,J,52988,2013,0.0
Jacobs Engineering Group,J,52988,2012,0.0
Jacobs Engineering Group,J,52988,2011,0.0
Jacobs Engineering Group,J,52988,2010,0.0
Jacobs Engineering Group,J,52988,2009,0.0
The Travelers Companies Inc.,TRV,86312,2018,0.06392601356584399
The Travelers Companies Inc.,TRV,86312,2017,0.06241443734822396
The Travelers Companies Inc.,TRV,86312,2016,0.06309337249330249
The Travelers Companies Inc.,TRV,86312,2015,0.06784755483353609
The Travelers Companies Inc.,TRV,86312,2014,0.06619389793456948
The Travelers Companies Inc.,TRV,86312,2013,0.05866123021295436
The Travelers Companies Inc.,TRV,86312,2012,0.059773452242202235
The Travelers Companies Inc.,TRV,86312,2011,0.06051289115437186
The Travelers Companies Inc.,TRV,86312,2010,0.07423444889080626
The Travelers Companies Inc.,TRV,86312,2009,0.06070195470126698
Charter Communications,CHTR,1091667,2018,0.057518047884427194
Charter Communications,CHTR,1091667,2017,0.06391423332506138
Charter Communications,CHTR,1091667,2016,0.13782360557713508
Charter Communications,CHTR,1091667,2015,0.06245783577667633
Charter Communications,CHTR,1091667,2014,0.06443359038111221
Charter Communications,CHTR,1091667,2013,0.058134411403356435
Charter Communications,CHTR,1091667,2012,0.062115362115362095
Charter Communications,CHTR,1091667,2011,0.06584788983807213
Charter Communications,CHTR,1091667,2010,0.06446358072678497
Charter Communications,CHTR,1091667,2009,0.058323444770813145
Xilinx,XLNX,743988,2018,0.0
Xilinx,XLNX,743988,2017,0.0
Xilinx,XLNX,743988,2016,0.0
Xilinx,XLNX,743988,2015,0.0
Xilinx,XLNX,743988,2014,0.0
Xilinx,XLNX,743988,2013,0.0
Xilinx,XLNX,743988,2012,0.0
Xilinx,XLNX,743988,2011,0.0
Xilinx,XLNX,743988,2010,0.0
Xilinx,XLNX,743988,2009,0.0
Kansas City Southern,KSU,54480,2018,0.01716906125370691
Kansas City Southern,KSU,54480,2017,0.021787962846215276
Kansas City Southern,KSU,54480,2016,0.02142306456794089
Kansas City Southern,KSU,54480,2015,0.018074377969775457
Kansas City Southern,KSU,54480,2014,0.02177242738971134
Kansas City Southern,KSU,54480,2013,0.02245104825048724
Kansas City Southern,KSU,54480,2012,0.02143152967916161
Kansas City Southern,KSU,54480,2011,0.023482359009218502
Kansas City Southern,KSU,54480,2010,0.02209292601338055
Kansas City Southern,KSU,54480,2009,0.021428982883475965
Truist Financial,TFC,92230,2018,0.05785318880594468
Truist Financial,TFC,92230,2017,0.06397354459951658
Truist Financial,TFC,92230,2016,0.05906060165225132
Truist Financial,TFC,92230,2015,0.06293602899598615
Truist Financial,TFC,92230,2014,0.0628804822053354
Truist Financial,TFC,92230,2013,0.0
Truist Financial,TFC,92230,2012,0.06333438650432113
Truist Financial,TFC,92230,2011,0.0
Truist Financial,TFC,92230,2010,0.0
Truist Financial,TFC,92230,2009,0.0
Everest Re Group Ltd.,RE,1095073,2018,0.06045637887331972
Everest Re Group Ltd.,RE,1095073,2017,0.061378404026187335
Everest Re Group Ltd.,RE,1095073,2016,0.06233128256527273
Everest Re Group Ltd.,RE,1095073,2015,0.06380330174711284
Everest Re Group Ltd.,RE,1095073,2014,0.0630897915873486
Everest Re Group Ltd.,RE,1095073,2013,0.06170480561105563
Everest Re Group Ltd.,RE,1095073,2012,0.06904693496670808
Everest Re Group Ltd.,RE,1095073,2011,0.06665598918111483
Everest Re Group Ltd.,RE,1095073,2010,0.0
Everest Re Group Ltd.,RE,1095073,2009,0.06634918849027764
Citrix Systems,CTXS,877890,2018,0.0659091259333978
Citrix Systems,CTXS,877890,2017,0.06676277083048882
Citrix Systems,CTXS,877890,2016,0.059952687764182874
Citrix Systems,CTXS,877890,2015,0.0655025362771542
Citrix Systems,CTXS,877890,2014,0.06948372538103818
Citrix Systems,CTXS,877890,2013,0.07160601481993498
Citrix Systems,CTXS,877890,2012,0.0667801367525817
Citrix Systems,CTXS,877890,2011,0.06768611789445123
Citrix Systems,CTXS,877890,2010,0.0664738230269792
Citrix Systems,CTXS,877890,2009,0.060378040831367004
Comcast Corp.,CMCSA,1166691,2018,0.0
Comcast Corp.,CMCSA,1166691,2017,0.0
Comcast Corp.,CMCSA,1166691,2016,0.0
Comcast Corp.,CMCSA,1166691,2015,0.0
Comcast Corp.,CMCSA,1166691,2014,0.0
Comcast Corp.,CMCSA,1166691,2013,0.0
Comcast Corp.,CMCSA,1166691,2012,0.0
Comcast Corp.,CMCSA,1166691,2011,0.0
Comcast Corp.,CMCSA,1166691,2010,0.0
Comcast Corp.,CMCSA,1166691,2009,0.0
Cisco Systems,CSCO,858877,2018,0.0
Cisco Systems,CSCO,858877,2017,0.0
Cisco Systems,CSCO,858877,2016,0.0
Cisco Systems,CSCO,858877,2015,0.0
Cisco Systems,CSCO,858877,2014,0.0
Cisco Systems,CSCO,858877,2013,0.0
Cisco Systems,CSCO,858877,2012,0.0
Cisco Systems,CSCO,858877,2011,0.0
Cisco Systems,CSCO,858877,2010,0.0
Cisco Systems,CSCO,858877,2009,0.0
Whirlpool Corp.,WHR,106640,2018,0.06108648663860676
Whirlpool Corp.,WHR,106640,2017,0.05253448557019984
Whirlpool Corp.,WHR,106640,2016,0.05415396218967648
Whirlpool Corp.,WHR,106640,2015,0.05398469196825097
Whirlpool Corp.,WHR,106640,2014,0.05919641098914181
Whirlpool Corp.,WHR,106640,2013,0.051328545505564135
Whirlpool Corp.,WHR,106640,2012,0.04937891851157159
Whirlpool Corp.,WHR,106640,2011,0.03784453279377138
Whirlpool Corp.,WHR,106640,2010,0.0
Whirlpool Corp.,WHR,106640,2009,0.0
Exxon Mobil Corp.,XOM,34088,2018,0.06610063360063362
Exxon Mobil Corp.,XOM,34088,2017,0.058427175259151566
Exxon Mobil Corp.,XOM,34088,2016,0.05619266333378263
Exxon Mobil Corp.,XOM,34088,2015,0.05861060841813064
Exxon Mobil Corp.,XOM,34088,2014,0.060211893585165537
Exxon Mobil Corp.,XOM,34088,2013,0.05585882942540564
Exxon Mobil Corp.,XOM,34088,2012,0.05820709312521542
Exxon Mobil Corp.,XOM,34088,2011,0.0882495744995745
Exxon Mobil Corp.,XOM,34088,2010,0.07963208178894454
Exxon Mobil Corp.,XOM,34088,2009,0.04085126078142838
