Name,Symbol,CIK,Year,Sentiment,Q1,Q2,Q3,Q4
Southwest Airlines,LUV,92380,2014,0.04097347625919052,0.2505297489320919,0.4226695870923409,0.7886653579910687,1.2335805107754596
Southwest Airlines,LUV,92380,2013,0.05475332843257368,0.2874879845692402,0.231136582098741,0.3906399282020798,0.7984717711043248
Southwest Airlines,LUV,92380,2012,0.04780759980759978,-0.020214040354145424,0.0963139636519672,0.04280625646650171,0.20808561614165821
Southwest Airlines,LUV,92380,2011,0.05042972734072208,-0.04607248241861028,-0.13746221497634614,-0.39274923709654863,-0.353474277372002
Southwest Airlines,LUV,92380,2010,0.039489795918367335,0.18246868570375696,-0.006261238514110645,0.16905181914650425,0.16010732674348382
Southwest Airlines,LUV,92380,2009,0.06982493928835393,-0.294314410783983,-0.2497213134083096,0.07023412437975285,0.26867333062080156
Waters Corporation,WAT,1000697,2018,0.0,0.015125920681432925,-0.010731289679167033,-0.005161274224662615,-0.05585368592267759
Waters Corporation,WAT,1000697,2017,0.0,0.14571579528012069,0.34750426011365976,0.3158397266727182,0.41603762231749286
Waters Corporation,WAT,1000697,2016,0.0,0.012044434153558159,0.07901793103706622,0.21588030741863906,0.030993426137046143
Waters Corporation,WAT,1000697,2015,0.0,0.0916754714892909,0.12732708095459078,0.03802249679914471,0.19107835143170737
Waters Corporation,WAT,1000697,2014,0.0,0.09262247861662676,0.05261037247008149,-0.001007845927139872,0.1466437738697315
Waters Corporation,WAT,1000697,2013,0.0,0.05861802086915935,0.12783230846938487,0.19727201195590038,0.1306504800687549
Waters Corporation,WAT,1000697,2012,0.0,0.22017383043415006,0.046484048799189104,0.09731365751996668,0.13576504117903787
Waters Corporation,WAT,1000697,2011,0.0,0.11267609761444164,0.22586427316632474,-0.03341870244999301,-0.05185653651075639
Waters Corporation,WAT,1000697,2010,0.0,0.09589485226327032,0.04981333485186723,0.14846661613827994,0.2732435479593103
Waters Corporation,WAT,1000697,2009,0.0,-0.02992909910952002,0.35127332671344647,0.46652665756307043,0.6337621237317934
Conagra Brands,CAG,23217,2018,0.0,-0.01705755282089849,-0.0477079129447866,-0.09461618320225729,-0.43550106485158113
Conagra Brands,CAG,23217,2017,0.0,0.0145875718194024,-0.10060362597736028,-0.15140837266600438,-0.05256539841089458
Conagra Brands,CAG,23217,2016,0.0,0.07414545338257872,0.15093891652739244,0.13408770930517,0.2234412822125844
Conagra Brands,CAG,23217,2015,0.0,0.019821300117832674,0.22054716789157935,0.13093242643424818,0.18900061670433277
Conagra Brands,CAG,23217,2014,0.0,-0.07566280777605283,-0.1158772554315547,-0.015787883989282436,0.09651473278113976
Conagra Brands,CAG,23217,2013,0.0,0.19009641434931446,0.16085077454769348,0.008308444464065756,0.11930879658858706
Conagra Brands,CAG,23217,2012,0.0,-0.0011411940762695583,-0.013693489870492459,0.0494484492775078,0.11068846044985481
Conagra Brands,CAG,23217,2011,0.0,0.05088493679766515,0.14203539530293052,0.07168140431654435,0.16814151614244133
Conagra Brands,CAG,23217,2010,0.0,0.0848117472179517,0.009086942614633386,-0.05062740321797887,-0.0207702303016728
Conagra Brands,CAG,23217,2009,0.0,0.0041666760886946985,0.13452380110042972,0.2904762116648987,0.3880952299323752
Albemarle Corp,ALB,915913,2018,0.054330698839291806,-0.2949137175969698,-0.28282519040133647,-0.24138979924477522,-0.41655897075969117
Albemarle Corp,ALB,915913,2017,0.06590219846353029,0.19977280781638163,0.1986371068435797,0.5480975903938083,0.4524701301199474
Albemarle Corp,ALB,915913,2016,0.07863298280060962,0.15085510680843472,0.4277227479362693,0.5389738800704487,0.5495950137408077
Albemarle Corp,ALB,915913,2015,0.07956486069346808,-0.1238600737955099,-0.08356824408495811,-0.26877802238533377,-0.06582658150064791
Albemarle Corp,ALB,915913,2014,0.08608132073297962,0.05194803311693752,0.13240419213121113,-0.06715232665118875,-0.03706050325004473
Albemarle Corp,ALB,915913,2013,0.08711143771110834,-0.027682776197713976,-0.031259751801450686,-0.021150923180425107,-0.016174256312048163
Albemarle Corp,ALB,915913,2012,0.0797514792899409,0.21221313718665757,0.13104494419495016,-0.0009482123552930766,0.1547506147971045
Albemarle Corp,ALB,915913,2011,0.0774506977663975,0.0699964161240545,0.2388112458312175,-0.27676331749999517,-0.07787329468829707
Albemarle Corp,ALB,915913,2010,0.08212215562215569,0.11919141237438113,0.04253081977934037,0.22893150920900363,0.4736151442178895
Albemarle Corp,ALB,915913,2009,0.08149679494873584,-0.05757575332219256,0.10692637543572792,0.4978354070451183,0.6030302237138256
Intel Corp.,INTC,50863,2018,0.0,0.11163294615308317,0.061045906157955576,0.00939172797730814,-0.0021344392183135774
Intel Corp.,INTC,50863,2017,0.018531262185108345,-0.01448084156811158,-0.07814199221009599,0.040437251875298896,0.26120223420366107
Intel Corp.,INTC,50863,2016,0.024023054796081127,-0.0482495770332565,-0.03501036724455753,0.11062071597116807,0.0670785132894327
Intel Corp.,INTC,50863,2015,0.0239300080450523,-0.13998900074657272,-0.16336634857939247,-0.17106713741177204,-0.03767873786819276
Intel Corp.,INTC,50863,2014,0.02400771760601858,0.0007754381428888291,0.19813875616911525,0.350135651754095,0.4253585504683395
Intel Corp.,INTC,50863,2013,0.027266580003648958,0.02151548222066424,0.13330217461839866,0.07202998016732032,0.20907396614429286
Intel Corp.,INTC,50863,2012,0.02842183354280128,0.14588426202709948,0.08598201402950467,-0.07660965761927452,-0.175631671250832
Intel Corp.,INTC,50863,2011,0.0,-0.03213429563720305,0.06282970944723032,0.0235011876332456,0.16306952308509293
Intel Corp.,INTC,50863,2010,0.0,0.06752882238664681,-0.06848651605858813,-0.08045969661645658,0.006705043229126684
Intel Corp.,INTC,50863,2009,0.07198929227338319,-0.0111842156859977,0.08881575294313615,0.28749999607864174,0.35460529019462794
Wells Fargo,WFC,72971,2018,0.0,-0.1420854523407311,-0.09248652008129943,-0.13963003368785432,-0.2506138702741918
Wells Fargo,WFC,72971,2017,0.0,-0.0060714312962123484,-0.010535717010498047,-0.015178544180733833,0.08339282444545204
Wells Fargo,WFC,72971,2016,0.0,-0.08599507182351829,-0.10546206827536675,-0.16310718376494837,0.04158005611952498
Wells Fargo,WFC,72971,2015,0.0,-0.005484446670498078,0.028153581244019454,-0.06124318541304419,0.0034734666189935037
Wells Fargo,WFC,72971,2014,0.0,0.10484231836317459,0.1674811381355079,0.1521545625159988,0.2310083875040958
Wells Fargo,WFC,72971,2013,0.0,0.05534957157302767,0.17746080901840156,0.17888732080581637,0.29814553467636085
Wells Fargo,WFC,72971,2012,0.0,0.2008441443257083,0.17622223945671633,0.21456202633281607,0.19275411478763416
Wells Fargo,WFC,72971,2011,0.0,0.004116502884125017,-0.11146296599960803,-0.2362254307313244,-0.12729577161100591
Wells Fargo,WFC,72971,2010,0.0,0.13909228355991132,-0.0629575158333675,-0.08052704539406019,0.1281112752231499
Wells Fargo,WFC,72971,2009,0.0,-0.5253333409627279,-0.1913333257039388,-0.0606666564941406,-0.10600001017252603
Caterpillar Inc.,CAT,18230,2018,0.03363909448216018,-0.061512919105386366,-0.13607995434800202,-0.028973433440477203,-0.20014005361369702
Caterpillar Inc.,CAT,18230,2017,0.03383191771301078,-0.013086453404561604,0.14331313466169826,0.3268433016162968,0.676561393899098
Caterpillar Inc.,CAT,18230,2016,0.03968907934671132,0.12575383615821423,0.1150169133773622,0.305633172998967,0.3640241326318494
Caterpillar Inc.,CAT,18230,2015,0.03805971805971807,-0.12897256016929481,-0.07683933140660948,-0.28863732516143337,-0.25239437859418357
Caterpillar Inc.,CAT,18230,2014,0.041519453159200366,0.10570824201250306,0.20919099641485528,0.10192495552208292,0.030265867455000706
Caterpillar Inc.,CAT,18230,2013,0.041449276055314364,-0.06983955913686501,-0.11775403354257186,-0.10802137405477108,-0.028128312870780436
Caterpillar Inc.,CAT,18230,2012,0.05133213225943197,0.13343256903818412,-0.09650988902795199,-0.08448608382413358,-0.07629288723376981
Caterpillar Inc.,CAT,18230,2011,0.04828259551393882,0.18268716589998624,0.13074877704818855,-0.21571964799602994,-0.03770582043784698
Caterpillar Inc.,CAT,18230,2010,0.0,0.0734414909153196,0.025960725492231163,0.3438087332266522,0.6032451574681643
Caterpillar Inc.,CAT,18230,2009,0.0,-0.4039650570151274,-0.2956725426774849,0.09422302276742434,0.23747600566796856
IDEX Corporation,IEX,832101,2018,0.06946011427771086,0.08224485444588381,0.03645203006333886,0.14413739400077397,-0.057108060692161344
IDEX Corporation,IEX,832101,2017,0.08030177758749191,0.025104153528640927,0.23887306099467498,0.33161586927423237,0.44672220406363516
IDEX Corporation,IEX,832101,2016,0.08026690332109054,0.09426986521033265,0.08397149181058916,0.23541064607797835,0.1890678650477522
IDEX Corporation,IEX,832101,2015,0.13716381054842594,-0.02632248965922135,0.008988246049353776,-0.08448888589773773,-0.009758532789400975
IDEX Corporation,IEX,832101,2014,0.13792648008557104,0.0035798175142878197,0.11166186034751502,-0.003579712469611862,0.07848003295041406
IDEX Corporation,IEX,832101,2013,0.1381556078330272,0.11454199517659269,0.12267892824278315,0.36136030846121026,0.5316086625224181
IDEX Corporation,IEX,832101,2012,0.15289815739815746,0.12949066836054235,0.04504022358012727,0.11983917726898552,0.23109917180159356
IDEX Corporation,IEX,832101,2011,0.13528208656115634,0.09866604653431432,0.15403974332742432,-0.2157060104094285,-0.06594510350042881
IDEX Corporation,IEX,832101,2010,0.11214896379097562,0.04581355049185798,-0.09731437474971694,0.12195888624096529,0.24486578201445552
IDEX Corporation,IEX,832101,2009,0.11602799074692564,-0.1585224689560477,-0.05463640203152076,0.07541365944909995,0.2104655391122059
3M Company,MMM,66740,2018,0.06282496640888251,-0.06840941758165542,-0.1651671968670657,-0.1057969476334858,-0.19635887112675643
3M Company,MMM,66740,2017,0.06068254308050228,0.0745857823739351,0.16927828628504415,0.17888228193665356,0.3219319914797598
3M Company,MMM,66740,2016,0.0642235678074839,0.13492709828605198,0.1927529381637656,0.200313219835053,0.21625118114786157
3M Company,MMM,66740,2015,0.05286745697051042,0.0054248409294932465,-0.05949039773300113,-0.13586488856414847,-0.07405823526326105
3M Company,MMM,66740,2014,0.051819652122071486,-0.017881713844856817,0.03699413906983362,0.025700337851870092,0.20060805383006297
3M Company,MMM,66740,2013,0.04191998973248975,0.12165012584717827,0.15372441319345942,0.25986500527569656,0.47098543959254946
3M Company,MMM,66740,2012,0.04406323733246812,0.068511215319905,0.07318242623890403,0.10695892362755655,0.09929334204863816
3M Company,MMM,66740,2011,0.058705757383642025,0.07731304313504372,0.09286781280758993,-0.17283096948690546,-0.0583016189102088
3M Company,MMM,66740,2010,0.059092062555917986,0.006624946687512789,-0.048542507133833346,0.044447152380298505,0.04239947500353125
3M Company,MMM,66740,2009,0.06258845321345323,-0.15999320198890166,0.015374216396779605,0.2468323156617913,0.4174692257556456
ONEOK,OKE,1039684,2018,0.06574491839578056,0.04153699139407108,0.27776760990550864,0.24043914039830594,-0.030558132424786222
ONEOK,OKE,1039684,2017,0.051528673206592365,-0.05634044890708112,-0.11217021536319816,-0.056851066427027974,-0.09021275297124332
ONEOK,OKE,1039684,2016,0.0544253652366942,0.17790927656863254,0.8717948737241172,1.0272188803284341,1.264694239980269
ONEOK,OKE,1039684,2015,0.054942931986154186,-0.033653777085345005,-0.2091345955457906,-0.3549679097750704,-0.530448690027409
ONEOK,OKE,1039684,2014,0.05498472074139747,0.10616789887714795,0.27101962162042437,0.22378580839077755,-0.06727177695906583
ONEOK,OKE,1039684,2013,0.05744116709633972,0.08070738895546592,-0.0634776417391607,0.208796261723601,0.3894808722118108
ONEOK,OKE,1039684,2012,0.058912428833142585,-0.06588881967560534,-0.03202926934397465,0.10523911328712621,-0.03752001262386495
ONEOK,OKE,1039684,2011,0.06023511297513809,0.1851851594474152,0.31153632480859783,0.1702994370763644,0.5362395651037535
ONEOK,OKE,1039684,2010,0.059292262359489416,0.0015358036006785092,-0.05111885863771948,-0.011847272715453938,0.22180785668790093
ONEOK,OKE,1039684,2009,0.0,-0.26045750898768383,-0.036274531022887246,0.19673202577152837,0.44967310005604477
"Discovery, Inc. (Class A)",DISCA,1437107,2018,0.04477286126571842,-0.07269581396822922,0.18996102439227291,0.3846819192928268,0.06620505144476496
"Discovery, Inc. (Class A)",DISCA,1437107,2017,0.03734514216977513,0.04041491792261076,-0.07618022998968832,-0.23855502100675807,-0.19957081925674525
"Discovery, Inc. (Class A)",DISCA,1437107,2016,0.03765691061225213,0.08405904302085898,-0.04468005725079205,0.019310875873852495,0.037864445504644406
"Discovery, Inc. (Class A)",DISCA,1437107,2015,0.04007130386760017,-0.10788861260852611,-0.03538286649942335,-0.24506957563151888,-0.22969838113229468
"Discovery, Inc. (Class A)",DISCA,1437107,2014,0.05551141668788728,-0.07182935739230101,-0.16632995730248212,-0.16975757260924063,-0.2264248704663212
"Discovery, Inc. (Class A)",DISCA,1437107,2013,0.054534256854256856,0.20250456751803503,0.17959680430501046,0.28924858984115587,0.3814905072581496
"Discovery, Inc. (Class A)",DISCA,1437107,2012,0.04468851339819082,0.23807190530406053,0.3212624737036398,0.4582823784750605,0.5143136953690093
"Discovery, Inc. (Class A)",DISCA,1437107,2011,0.042177807980133535,-0.050226111105780014,-0.024994038016662223,-0.10449890729551281,-0.02475600294420688
"Discovery, Inc. (Class A)",DISCA,1437107,2010,0.03400483849230998,0.09000000240818151,0.15193553972524088,0.40483866267903923,0.3483870361812407
"Discovery, Inc. (Class A)",DISCA,1437107,2009,0.04279096092688328,0.09351532001275742,0.5365187117205106,0.9720135540914867,1.0996586380261735
D. R. Horton,DHI,882184,2018,0.0,-0.1414022919411796,-0.19702313166315943,-0.1739130597195846,-0.32256170735863754
D. R. Horton,DHI,882184,2017,0.0,0.20863577716880122,0.25435414966333836,0.4488389361008436,0.8530479203359425
D. R. Horton,DHI,882184,2016,0.0,-0.0052648848511200885,0.03586706727474209,-0.006252011534218838,-0.10069100123064467
D. R. Horton,DHI,882184,2015,0.0,0.14102566453832233,0.09615391081371949,0.17628211888100997,0.29967947983177434
D. R. Horton,DHI,882184,2014,0.0,-0.008245547677731002,0.12597343149844287,-0.060009137449414385,0.14246452685390487
D. R. Horton,DHI,882184,2013,0.0,0.1917606652502959,0.043648912390301664,-0.047081859402115844,0.07552726638673501
D. R. Horton,DHI,882184,2012,0.0,0.16872115649399322,0.416024638595627,0.589368250255905,0.4822804660749085
D. R. Horton,DHI,882184,2011,0.0,-0.055915763818926156,-0.06645054170864428,-0.26742302673657603,0.02188002437202008
D. R. Horton,DHI,882184,2010,0.0,0.1290323076833677,-0.11917562203322685,-0.00358422602149977,0.07616490977523016
D. R. Horton,DHI,882184,2009,0.0,0.32152583210031294,0.2752042863891708,0.5544958597022978,0.497275142050696
ViacomCBS,VIAC,1339947,2018,0.0,0.0,0.0,0.0,0.0
ViacomCBS,VIAC,1339947,2017,0.0,0.0,0.0,0.0,0.0
ViacomCBS,VIAC,1339947,2016,0.0,0.0,0.0,0.0,0.0
ViacomCBS,VIAC,1339947,2015,0.0,0.0,0.0,0.0,0.0
ViacomCBS,VIAC,1339947,2014,0.0,0.0,0.0,0.0,0.0
ViacomCBS,VIAC,1339947,2013,0.0,0.0,0.0,0.0,0.0
ViacomCBS,VIAC,1339947,2012,0.0,0.0,0.0,0.0,0.0
ViacomCBS,VIAC,1339947,2011,0.0,0.0,0.0,0.0,0.0
ViacomCBS,VIAC,1339947,2010,0.03990307386533799,0.0,0.0,0.0,0.0
ViacomCBS,VIAC,1339947,2009,0.03965945165945165,0.0,0.0,0.0,0.0
Citizens Financial Group,CFG,759944,2018,0.06416115331209685,-0.016401142407081126,-0.08856604386758815,-0.09629804547712584,-0.30716964659350576
Citizens Financial Group,CFG,759944,2017,0.06838785591278124,-0.03653099138299687,-0.005019528781709526,0.05605126289242124,0.17066365944562012
Citizens Financial Group,CFG,759944,2016,0.06351560337663373,-0.1879844425403815,-0.22558139019105272,-0.042248069179093406,0.38100783417599215
Citizens Financial Group,CFG,759944,2015,0.05373991175267485,-0.02544430784699092,0.10298865967238746,-0.036348934176521075,0.06219705145165322
Citizens Financial Group,CFG,759944,2014,0.0,0.0,0.0,0.014731375810736802,0.0914211705947332
Citizens Financial Group,CFG,759944,2013,0.0,0.0,0.0,0.0,0.0
Citizens Financial Group,CFG,759944,2012,0.0,0.0,0.0,0.0,0.0
Citizens Financial Group,CFG,759944,2011,0.0,0.0,0.0,0.0,0.0
Citizens Financial Group,CFG,759944,2010,0.0,0.0,0.0,0.0,0.0
Citizens Financial Group,CFG,759944,2009,0.0,0.0,0.0,0.0,0.0
PulteGroup,PHM,822416,2018,0.09530473963187323,-0.11627207926156968,-0.13844767994494578,-0.2577164743599636,-0.21965832337362368
PulteGroup,PHM,822416,2017,0.11146359385027957,0.2695417900616748,0.32237205905850796,0.4733154203642327,0.7924529039101369
PulteGroup,PHM,822416,2016,0.1139722546602657,0.0903262966691869,0.13578088254222465,0.16783223156902105,0.07109553171345051
PulteGroup,PHM,822416,2015,0.10757375776397528,0.045625555169879206,-0.05221075251182827,-0.11241765587573271,-0.15428036930073064
PulteGroup,PHM,822416,2014,0.10542732434377354,-0.04432267893575648,0.003984059960657982,-0.12051793254425969,0.06125495751542376
PulteGroup,PHM,822416,2013,0.1042310245310246,0.08817200838782191,0.019892415284753273,-0.11290324400002993,0.08225799719988913
PulteGroup,PHM,822416,2012,0.10786525506732768,0.3573620256686123,0.64110427002557,1.3773006204514435,1.6993865694718466
PulteGroup,PHM,822416,2011,0.10930873689802277,-0.04884320105311135,-0.015424210688960382,-0.4922879253005805,-0.1889460446512019
PulteGroup,PHM,822416,2010,0.039899828853317235,0.09863283705635739,-0.1914062580035536,-0.1445312085270407,-0.2734374781721267
PulteGroup,PHM,822416,2009,0.10956692541175296,-0.021486102907690596,-0.2094897167954426,-0.016114619869859736,-0.10026856561407316
Cadence Design Systems,CDNS,813672,2018,0.0536767879711624,-0.12556477705339353,0.029964379526551177,0.0777645782899723,0.03067778689494971
Cadence Design Systems,CDNS,813672,2017,0.05552666700888047,0.23914757022302124,0.3216259462037365,0.5576164555260346,0.6503551477111289
Cadence Design Systems,CDNS,813672,2016,0.0561678543678544,0.1485630362908137,0.18363363002064448,0.24354602205407794,0.22844610179481228
Cadence Design Systems,CDNS,813672,2015,0.05106339205349117,-0.020711598047191027,0.04407859410881487,0.0982474980863206,0.12692508759065602
Cadence Design Systems,CDNS,813672,2014,0.04553649249301428,0.10920768793544156,0.2483939675505682,0.22840819438346416,0.3683083342693092
Cadence Design Systems,CDNS,813672,2013,0.048695133149678715,-0.004999978201729927,0.03428568158830925,-0.03499998365129742,-0.0007143020629882812
Cadence Design Systems,CDNS,813672,2012,0.04719344418208067,0.14506769611841652,0.06286263142535753,0.24468082162822635,0.2998065166391264
Cadence Design Systems,CDNS,813672,2011,0.04907291519443896,0.1676646173139278,0.2646706511596566,0.10658674838189452,0.24550887944986122
Cadence Design Systems,CDNS,813672,2010,0.043051676129565696,0.08986931389208985,-0.05392155716942604,0.24673206815654902,0.3545751824954011
Cadence Design Systems,CDNS,813672,2009,0.044768250808396914,0.09374997477667968,0.5364583925111233,0.9114584157941881,0.5729166918899871
Activision Blizzard,ATVI,718877,2018,0.04592655596880964,0.04898152146575496,0.18675171189810702,0.2935780687226843,-0.2722749026009462
Activision Blizzard,ATVI,718877,2017,0.04239556055703928,0.360807899588504,0.57123364229883,0.7606441924356551,0.7281659593234993
Activision Blizzard,ATVI,718877,2016,0.03939181297924886,-0.10047843930407829,0.05342908541464353,0.1775651380870762,-0.04013818087202037
Activision Blizzard,ATVI,718877,2015,0.045728877812553095,0.12916048136440716,0.20268256799821338,0.5345256173608339,0.9587681047709584
Activision Blizzard,ATVI,718877,2014,0.05536991386742013,0.13115666182950947,0.2340896299764701,0.15052580335583587,0.12008855079922864
Activision Blizzard,ATVI,718877,2013,0.05373658614423797,0.33059360261322435,0.3022831486093729,0.5232877256365167,0.6255707348962154
Activision Blizzard,ATVI,718877,2012,0.0530352963070936,0.05081966354525935,-0.017213118150009366,-0.07540984349813373,-0.13442618158099973
Activision Blizzard,ATVI,718877,2011,0.055709946356253176,-0.12380192764080178,-0.06709266149163795,-0.0495208319939745,-0.01597450124815547
Activision Blizzard,ATVI,718877,2010,0.05417132231721904,0.0663716802956289,-0.07168145185349972,-0.042477919275099474,0.1123893347480347
Activision Blizzard,ATVI,718877,2009,0.05752574977194271,0.14692984313625845,0.38486845097878675,0.35855268627157577,0.24890356208864306
Nvidia Corporation,NVDA,1045810,2018,0.06420242902637269,0.1617255542878382,0.18836211007422965,0.4096813664893886,-0.32957115723846775
Nvidia Corporation,NVDA,1045810,2017,0.0493433455241414,0.0678364672486127,0.41711591541326887,0.752475252708263,0.896872815879252
Nvidia Corporation,NVDA,1045810,2016,0.05192511662301507,0.10071060376277408,0.45227061701345606,1.1167747576158717,2.297497725853478
Nvidia Corporation,NVDA,1045810,2015,0.048171233747802016,0.039741737593729454,-0.0009934700073915836,0.22454051893718696,0.6587183696820811
Nvidia Corporation,NVDA,1045810,2014,0.04980280140051721,0.12925600473590104,0.16897864545172214,0.16330398249231903,0.28436325852361466
Nvidia Corporation,NVDA,1045810,2013,0.04879949962261058,0.008647771569814555,0.10377355873535299,0.22327044756039705,0.25550313929035395
Nvidia Corporation,NVDA,1045810,2012,0.047013960540515036,0.09686607267609637,-0.015669534731236,-0.049857536407909575,-0.1381766086648376
Nvidia Corporation,NVDA,1045810,2011,0.04725453859281552,0.1668773350553323,0.0075853279313489175,-0.20922879455081822,-0.12389381011102163
Nvidia Corporation,NVDA,1045810,2010,0.044202242792668385,-0.058950793189867845,-0.44780961792680796,-0.3683071687529045,-0.189291511266922
Nvidia Corporation,NVDA,1045810,2009,0.03492269474911962,0.13203210258250841,0.2962112413784721,0.7256027172381943,1.1435132025861545
American International Group,AIG,5272,2018,0.0,-0.08537818203453251,-0.10890755533170304,-0.10521005582408749,-0.3509243876994157
American International Group,AIG,5272,2017,0.0,-0.04130838955696203,-0.03992632339000979,-0.05727891891296599,-0.08507372054461593
American International Group,AIG,5272,2016,0.0,-0.10557671745649144,-0.12477247852804574,-0.018037401077003357,0.08075454623156775
American International Group,AIG,5272,2015,0.0,-0.023525212626369085,0.10176437395046545,0.012653699460870582,0.1140616225550517
American International Group,AIG,5272,2014,0.0,-0.013803998729587708,0.07631636396079178,0.06527314993197342,0.11437584976877857
American International Group,AIG,5272,2013,0.025431407672787,0.06414474182979779,0.225328983658184,0.33305925653347956,0.4010417009785514
American International Group,AIG,5272,2012,0.03648851950433789,0.2808475411129914,0.33319487160144057,0.3622767482867144,0.4366432185078273
American International Group,AIG,5272,2011,0.03962014400693642,-0.3946597786134991,-0.4949181726068721,-0.6218776735327495,-0.6003445121816986
American International Group,AIG,5272,2010,0.04985833676905106,0.14218802565355237,0.1522248019394845,0.308129784962869,0.9247239864187076
American International Group,AIG,5272,2009,0.05871003412419719,-0.4082840103123233,-0.31360942939012126,0.30502963331391,-0.09467452449176772
Rockwell Automation Inc.,ROK,1024478,2018,0.0,-0.1186886890580604,-0.15901045913314082,-0.051300208447745965,-0.24658506824922888
Rockwell Automation Inc.,ROK,1024478,2017,0.0,0.123935428467016,0.16904875532485386,0.28634340515523293,0.41728032062182385
Rockwell Automation Inc.,ROK,1024478,2016,0.0,0.12046891017868133,0.1310087026353952,0.2050827460921334,0.32387705221288154
Rockwell Automation Inc.,ROK,1024478,2015,0.0,0.04457850240840555,0.12247837141560525,-0.08618515504250135,-0.06358066913169946
Rockwell Automation Inc.,ROK,1024478,2014,0.0,0.07020111695439923,0.07544257274360389,-0.05585152219797895,-0.0346279332738042
Rockwell Automation Inc.,ROK,1024478,2013,0.0,0.0030201201915494025,-0.034266431336155256,0.24218848867971143,0.3671739105004366
Rockwell Automation Inc.,ROK,1024478,2012,0.0,0.05339668372440287,-0.12688350038136886,-0.08075601790396769,0.0840601727877277
Rockwell Automation Inc.,ROK,1024478,2011,0.0,0.2601517874682904,0.15510586381586733,-0.25442684669234106,-0.02316599453641499
Rockwell Automation Inc.,ROK,1024478,2010,0.0,0.18080873980479595,0.028493622949820052,0.2933165751994484,0.5063901574575653
Rockwell Automation Inc.,ROK,1024478,2009,0.0,-0.35840189291459223,-0.056404287074116044,0.25146878167941256,0.3860164229212646
Norwegian Cruise Line Holdings,NCLH,1513761,2018,0.0345386044080987,-0.03620811311715877,-0.14028382847355048,0.04494179879637139,-0.23617175688606318
Norwegian Cruise Line Holdings,NCLH,1513761,2017,0.03625544512868456,0.18555733715415212,0.2687543761147002,0.2631455499092372,0.24444961113980734
Norwegian Cruise Line Holdings,NCLH,1513761,2016,0.03971292128117281,-0.046559763490092054,-0.31298501466707973,-0.34988791736941005,-0.26659773153465216
Norwegian Cruise Line Holdings,NCLH,1513761,2015,0.04263690955062634,0.1565309944147768,0.19999999999999996,0.22698069166913415,0.27430401176266384
Norwegian Cruise Line Holdings,NCLH,1513761,2014,0.03868172107680064,-0.06841798422759204,-0.0848729410655692,0.03983836871912949,0.3527714040420815
Norwegian Cruise Line Holdings,NCLH,1513761,2013,0.03499360709255758,0.196046733502089,0.22267036492756076,0.24445337806125989,0.4219442798778188
Norwegian Cruise Line Holdings,NCLH,1513761,2012,0.0,0.0,0.0,0.0,0.0
Norwegian Cruise Line Holdings,NCLH,1513761,2011,0.0,0.0,0.0,0.0,0.0
Norwegian Cruise Line Holdings,NCLH,1513761,2010,0.0,0.0,0.0,0.0,0.0
Norwegian Cruise Line Holdings,NCLH,1513761,2009,0.0,0.0,0.0,0.0,0.0
Hasbro Inc.,HAS,46080,2018,0.09959317943518677,-0.08449173137041588,0.002497781526558329,0.14161599322568108,-0.11891837923426007
Hasbro Inc.,HAS,46080,2017,0.08980022749592208,0.25087714132143013,0.3973683943834656,0.22393476734076212,0.1389723798719371
Hasbro Inc.,HAS,46080,2016,0.09013362897265326,0.19623655270771168,0.2543309290941427,0.1847372000554659,0.1617383808113888
Hasbro Inc.,HAS,46080,2015,0.0,0.15044570263987866,0.36056029206270956,0.3123521518583967,0.22794248683003038
Hasbro Inc.,HAS,46080,2014,0.09259304993252353,0.0190545449970716,-0.02803229283007469,0.007695092613689614,0.008427978545997972
Hasbro Inc.,HAS,46080,2013,0.09703234714925346,0.22668897267070776,0.2515355168339759,0.3160245614535808,0.5346175792582704
Hasbro Inc.,HAS,46080,2012,0.0936798873816946,0.14250161537121264,0.05382699362444665,0.18761664262006805,0.09863105301313624
Hasbro Inc.,HAS,46080,2011,0.09026152609042096,0.004503518757503322,-0.05790265282206197,-0.30066481099333064,-0.31610554022795745
Hasbro Inc.,HAS,46080,2010,0.08222287605318339,0.1763982084287692,0.2630607657576651,0.3678548576897567,0.48401965448269113
Hasbro Inc.,HAS,46080,2009,0.08471880759997359,-0.15304056176571512,-0.18108109936738526,-0.06250001208202238,0.09560810429846134
LyondellBasell,LYB,1489393,2018,0.0,-0.05836231716866602,-0.021206493910930324,-0.08660786714752089,-0.26597171175858725
LyondellBasell,LYB,1489393,2017,0.0,0.04960871689966262,-0.02866019731223657,0.14007834004461905,0.26979745836126967
LyondellBasell,LYB,1489393,2016,0.0,-0.018352815651757948,-0.14636386890988484,-0.0747877565983367,-0.01605874651271122
LyondellBasell,LYB,1489393,2015,0.0,0.09654056933177757,0.29286870285523436,0.04108905867449386,0.09604099501330876
LyondellBasell,LYB,1489393,2014,0.0,0.12896679131174849,0.23952783750919537,0.37928415011177763,0.023102306715223175
LyondellBasell,LYB,1489393,2013,0.0,0.06962992857999395,0.11982430601132354,0.237620510783918,0.34274124398977235
LyondellBasell,LYB,1489393,2012,0.0,0.30415297083642967,0.20316698503298403,0.543471704908616,0.6585000387510314
